product_name,product_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
cool_stuff,1.0,1700.0,20.0,20.0,40.0
eletronicos,1.0,150.0,25.0,7.0,16.0
informatica_acessorios,3.0,500.0,16.0,15.0,15.0
construcao_ferramentas_jardim,1.0,3275.0,21.0,16.0,21.0
utilidades_domesticas,1.0,1600.0,25.0,10.0,20.0
utilidades_domesticas,4.0,9800.0,31.0,61.0,31.0
informatica_acessorios,3.0,150.0,18.0,16.0,13.0
fashion_roupa_masculina,2.0,900.0,40.0,6.0,35.0
relogios_presentes,1.0,401.0,17.0,11.0,14.0
moveis_decoracao,3.0,530.0,50.0,23.0,16.0
fashion_bolsas_e_acessorios,1.0,250.0,16.0,2.0,11.0
fashion_bolsas_e_acessorios,1.0,350.0,16.0,2.0,11.0
moveis_decoracao,5.0,3000.0,69.0,11.0,11.0
relogios_presentes,2.0,300.0,16.0,11.0,11.0
moveis_decoracao,1.0,4800.0,62.0,6.0,62.0
beleza_saude,1.0,1500.0,19.0,29.0,18.0
utilidades_domesticas,1.0,1750.0,30.0,30.0,30.0
cama_mesa_banho,1.0,1350.0,40.0,40.0,40.0
moveis_decoracao,2.0,800.0,80.0,10.0,60.0
consoles_games,1.0,400.0,21.0,10.0,13.0
consoles_games,1.0,483.0,24.0,17.0,23.0
cool_stuff,1.0,2250.0,42.0,25.0,15.0
,,800.0,29.0,11.0,23.0
papelaria,2.0,4900.0,22.0,50.0,30.0
alimentos_bebidas,1.0,250.0,16.0,16.0,16.0
informatica_acessorios,3.0,300.0,16.0,6.0,17.0
audio,1.0,290.0,19.0,16.0,18.0
brinquedos,1.0,1400.0,41.0,13.0,20.0
fashion_underwear_e_moda_praia,5.0,300.0,25.0,16.0,11.0
esporte_lazer,1.0,4200.0,31.0,33.0,32.0
construcao_ferramentas_jardim,4.0,400.0,25.0,25.0,25.0
esporte_lazer,2.0,2700.0,20.0,15.0,15.0
automotivo,5.0,5600.0,78.0,4.0,47.0
telefonia,3.0,1158.0,25.0,15.0,23.0
eletroportateis,1.0,518.0,29.0,19.0,23.0
moveis_decoracao,1.0,2000.0,36.0,4.0,30.0
ferramentas_jardim,1.0,2350.0,24.0,10.0,35.0
eletrodomesticos,1.0,100.0,18.0,8.0,13.0
automotivo,1.0,50.0,32.0,2.0,24.0
instrumentos_musicais,1.0,900.0,19.0,19.0,14.0
perfumaria,1.0,475.0,23.0,9.0,15.0
cama_mesa_banho,1.0,1200.0,36.0,8.0,26.0
beleza_saude,2.0,350.0,30.0,5.0,12.0
utilidades_domesticas,8.0,2500.0,50.0,11.0,24.0
moveis_decoracao,3.0,1700.0,100.0,7.0,15.0
automotivo,1.0,850.0,30.0,30.0,30.0
utilidades_domesticas,1.0,2500.0,30.0,6.0,30.0
automotivo,1.0,4000.0,65.0,25.0,25.0
cama_mesa_banho,1.0,350.0,16.0,10.0,16.0
beleza_saude,3.0,300.0,23.0,7.0,15.0
beleza_saude,2.0,200.0,27.0,8.0,13.0
cool_stuff,1.0,1950.0,33.0,44.0,19.0
utilidades_domesticas,1.0,530.0,17.0,15.0,19.0
papelaria,3.0,400.0,25.0,11.0,14.0
informatica_acessorios,1.0,150.0,18.0,8.0,16.0
esporte_lazer,3.0,4800.0,50.0,14.0,33.0
brinquedos,4.0,2200.0,31.0,65.0,19.0
papelaria,4.0,325.0,23.0,21.0,26.0
beleza_saude,1.0,300.0,16.0,4.0,13.0
fashion_bolsas_e_acessorios,4.0,125.0,18.0,17.0,12.0
cama_mesa_banho,1.0,400.0,25.0,25.0,20.0
perfumaria,1.0,100.0,18.0,10.0,13.0
informatica_acessorios,1.0,200.0,33.0,4.0,27.0
cama_mesa_banho,2.0,400.0,60.0,8.0,50.0
moveis_decoracao,4.0,10375.0,69.0,8.0,69.0
eletroportateis,3.0,6200.0,30.0,22.0,62.0
papelaria,5.0,350.0,20.0,20.0,11.0
brinquedos,2.0,1100.0,53.0,9.0,32.0
bebes,4.0,30000.0,81.0,50.0,50.0
utilidades_domesticas,3.0,2800.0,20.0,60.0,20.0
cool_stuff,1.0,5000.0,40.0,27.0,37.0
fashion_bolsas_e_acessorios,5.0,100.0,16.0,5.0,20.0
beleza_saude,1.0,600.0,26.0,9.0,21.0
climatizacao,1.0,2150.0,45.0,20.0,21.0
informatica_acessorios,5.0,350.0,19.0,7.0,14.0
cama_mesa_banho,2.0,1544.0,47.0,15.0,40.0
moveis_escritorio,1.0,11600.0,58.0,20.0,58.0
informatica_acessorios,3.0,200.0,21.0,7.0,14.0
beleza_saude,2.0,320.0,30.0,6.0,12.0
cama_mesa_banho,1.0,2400.0,16.0,50.0,40.0
cama_mesa_banho,2.0,450.0,45.0,5.0,37.0
beleza_saude,1.0,875.0,18.0,12.0,12.0
market_place,1.0,250.0,19.0,14.0,16.0
eletrodomesticos,3.0,300.0,26.0,11.0,11.0
informatica_acessorios,2.0,153.0,35.0,19.0,10.0
automotivo,2.0,550.0,33.0,27.0,26.0
cama_mesa_banho,2.0,200.0,16.0,10.0,16.0
esporte_lazer,9.0,950.0,20.0,20.0,30.0
cama_mesa_banho,2.0,400.0,50.0,11.0,11.0
informatica_acessorios,3.0,250.0,16.0,4.0,19.0
papelaria,2.0,475.0,40.0,35.0,26.0
malas_acessorios,3.0,550.0,32.0,42.0,12.0
moveis_decoracao,4.0,500.0,65.0,8.0,13.0
pet_shop,2.0,7300.0,45.0,28.0,45.0
,,150.0,16.0,2.0,11.0
informatica_acessorios,1.0,275.0,13.0,13.0,13.0
brinquedos,4.0,21600.0,35.0,60.0,40.0
cama_mesa_banho,1.0,950.0,30.0,16.0,16.0
cama_mesa_banho,1.0,0.0,30.0,25.0,30.0
ferramentas_jardim,4.0,1300.0,35.0,10.0,30.0
perfumaria,1.0,450.0,30.0,13.0,23.0
telefonia,6.0,50.0,19.0,3.0,11.0
cama_mesa_banho,1.0,7800.0,40.0,40.0,40.0
moveis_decoracao,2.0,3000.0,69.0,11.0,11.0
ferramentas_jardim,2.0,300.0,20.0,20.0,20.0
ferramentas_jardim,2.0,360.0,21.0,8.0,14.0
perfumaria,1.0,400.0,21.0,14.0,15.0
relogios_presentes,2.0,320.0,18.0,11.0,14.0
instrumentos_musicais,6.0,750.0,29.0,16.0,14.0
relogios_presentes,3.0,375.0,20.0,16.0,18.0
fashion_bolsas_e_acessorios,3.0,300.0,16.0,2.0,11.0
cama_mesa_banho,2.0,950.0,50.0,16.0,16.0
esporte_lazer,2.0,827.0,52.0,19.0,21.0
fashion_bolsas_e_acessorios,1.0,100.0,16.0,5.0,14.0
casa_construcao,4.0,400.0,17.0,20.0,17.0
telefonia,6.0,600.0,19.0,5.0,11.0
cama_mesa_banho,1.0,600.0,30.0,7.0,26.0
fashion_bolsas_e_acessorios,4.0,500.0,16.0,12.0,16.0
moveis_escritorio,1.0,16000.0,74.0,68.0,26.0
papelaria,2.0,250.0,27.0,3.0,11.0
brinquedos,2.0,2933.0,39.0,27.0,33.0
beleza_saude,1.0,200.0,16.0,25.0,15.0
utilidades_domesticas,3.0,800.0,21.0,7.0,21.0
bebes,1.0,10700.0,40.0,40.0,40.0
esporte_lazer,1.0,700.0,22.0,15.0,22.0
relogios_presentes,1.0,350.0,19.0,11.0,16.0
papelaria,1.0,405.0,18.0,15.0,16.0
malas_acessorios,1.0,850.0,19.0,51.0,34.0
relogios_presentes,3.0,700.0,20.0,15.0,18.0
moveis_decoracao,1.0,19400.0,56.0,48.0,38.0
perfumaria,1.0,550.0,22.0,16.0,16.0
automotivo,2.0,100.0,18.0,17.0,15.0
utilidades_domesticas,1.0,4050.0,26.0,26.0,26.0
musica,1.0,200.0,20.0,2.0,15.0
instrumentos_musicais,2.0,125.0,16.0,3.0,12.0
cama_mesa_banho,1.0,2125.0,41.0,13.0,26.0
beleza_saude,2.0,543.0,23.0,24.0,22.0
consoles_games,3.0,1000.0,20.0,30.0,20.0
audio,1.0,300.0,16.0,20.0,16.0
cama_mesa_banho,3.0,3700.0,40.0,15.0,40.0
cama_mesa_banho,2.0,1250.0,45.0,10.0,15.0
eletrodomesticos_2,1.0,12000.0,80.0,15.0,58.0
beleza_saude,1.0,600.0,19.0,14.0,11.0
papelaria,5.0,6250.0,25.0,50.0,25.0
utilidades_domesticas,1.0,2350.0,16.0,20.0,11.0
fashion_bolsas_e_acessorios,3.0,50.0,17.0,4.0,13.0
beleza_saude,1.0,350.0,16.0,12.0,12.0
fashion_roupa_masculina,3.0,600.0,16.0,2.0,11.0
utilidades_domesticas,1.0,5100.0,34.0,51.0,34.0
eletroportateis,1.0,14700.0,37.0,60.0,37.0
utilidades_domesticas,1.0,1600.0,25.0,11.0,21.0
bebes,1.0,750.0,36.0,4.0,29.0
esporte_lazer,4.0,700.0,28.0,25.0,25.0
relogios_presentes,1.0,308.0,18.0,12.0,13.0
relogios_presentes,1.0,450.0,20.0,11.0,15.0
audio,1.0,250.0,27.0,5.0,20.0
cama_mesa_banho,4.0,2000.0,40.0,6.0,35.0
beleza_saude,1.0,550.0,30.0,10.0,17.0
pet_shop,2.0,300.0,28.0,17.0,21.0
informatica_acessorios,2.0,250.0,42.0,2.0,30.0
brinquedos,2.0,700.0,35.0,16.0,25.0
bebes,2.0,8450.0,41.0,16.0,41.0
beleza_saude,1.0,1000.0,16.0,16.0,16.0
ferramentas_jardim,4.0,8300.0,50.0,22.0,40.0
beleza_saude,1.0,150.0,17.0,17.0,17.0
cama_mesa_banho,1.0,1650.0,40.0,15.0,32.0
esporte_lazer,1.0,300.0,16.0,14.0,12.0
informatica_acessorios,2.0,300.0,38.0,8.0,18.0
fashion_bolsas_e_acessorios,1.0,200.0,16.0,3.0,15.0
bebes,1.0,300.0,20.0,15.0,15.0
cool_stuff,7.0,1900.0,87.0,8.0,11.0
telefonia,2.0,200.0,19.0,3.0,11.0
cama_mesa_banho,2.0,400.0,50.0,11.0,11.0
telefonia,2.0,100.0,18.0,6.0,11.0
pet_shop,1.0,5500.0,57.0,21.0,37.0
utilidades_domesticas,1.0,1283.0,33.0,22.0,32.0
cool_stuff,1.0,113.0,22.0,8.0,17.0
industria_comercio_e_negocios,1.0,2050.0,35.0,20.0,30.0
brinquedos,6.0,400.0,20.0,20.0,20.0
cama_mesa_banho,1.0,3250.0,31.0,51.0,16.0
esporte_lazer,1.0,3450.0,34.0,20.0,20.0
,,395.0,26.0,6.0,18.0
cama_mesa_banho,1.0,1450.0,55.0,14.0,43.0
ferramentas_jardim,1.0,900.0,32.0,13.0,17.0
automotivo,1.0,6400.0,20.0,20.0,20.0
fashion_roupa_masculina,2.0,400.0,35.0,35.0,15.0
automotivo,1.0,4150.0,45.0,20.0,45.0
eletronicos,3.0,500.0,17.0,9.0,25.0
esporte_lazer,8.0,7000.0,90.0,20.0,25.0
esporte_lazer,3.0,200.0,16.0,13.0,16.0
telefonia,1.0,150.0,19.0,5.0,12.0
cool_stuff,2.0,450.0,16.0,12.0,22.0
esporte_lazer,1.0,500.0,18.0,14.0,18.0
ferramentas_jardim,2.0,2700.0,22.0,14.0,22.0
moveis_decoracao,2.0,5150.0,27.0,32.0,27.0
informatica_acessorios,2.0,945.0,25.0,14.0,33.0
cama_mesa_banho,1.0,6550.0,30.0,30.0,30.0
beleza_saude,1.0,100.0,16.0,12.0,12.0
cama_mesa_banho,2.0,850.0,37.0,23.0,35.0
brinquedos,3.0,1200.0,50.0,15.0,32.0
beleza_saude,1.0,200.0,16.0,13.0,13.0
esporte_lazer,1.0,400.0,16.0,16.0,16.0
beleza_saude,1.0,867.0,17.0,27.0,16.0
perfumaria,2.0,475.0,20.0,16.0,16.0
bebes,4.0,7500.0,32.0,77.0,49.0
utilidades_domesticas,4.0,350.0,17.0,12.0,12.0
moveis_decoracao,3.0,400.0,28.0,9.0,18.0
beleza_saude,1.0,363.0,20.0,19.0,19.0
construcao_ferramentas_construcao,1.0,617.0,21.0,10.0,21.0
cool_stuff,1.0,203.0,15.0,15.0,14.0
cama_mesa_banho,2.0,1800.0,43.0,8.0,33.0
brinquedos,3.0,550.0,50.0,10.0,25.0
telefonia,1.0,150.0,18.0,6.0,12.0
informatica_acessorios,1.0,813.0,32.0,16.0,16.0
bebes,1.0,300.0,27.0,2.0,16.0
utilidades_domesticas,4.0,2075.0,46.0,14.0,26.0
perfumaria,1.0,400.0,16.0,7.0,12.0
eletronicos,2.0,100.0,16.0,6.0,14.0
fashion_calcados,3.0,1050.0,18.0,8.0,20.0
telefonia,2.0,200.0,19.0,4.0,20.0
automotivo,10.0,2300.0,40.0,35.0,20.0
automotivo,3.0,150.0,34.0,3.0,17.0
utilidades_domesticas,3.0,6900.0,37.0,30.0,30.0
cama_mesa_banho,1.0,3550.0,45.0,15.0,35.0
utilidades_domesticas,2.0,700.0,31.0,14.0,31.0
cama_mesa_banho,2.0,610.0,31.0,6.0,29.0
automotivo,1.0,83.0,17.0,6.0,12.0
esporte_lazer,2.0,150.0,20.0,10.0,15.0
,,1000.0,29.0,11.0,14.0
automotivo,1.0,3000.0,42.0,19.0,25.0
utilidades_domesticas,1.0,525.0,18.0,22.0,16.0
telefonia,1.0,100.0,20.0,20.0,20.0
perfumaria,1.0,463.0,19.0,16.0,18.0
livros_interesse_geral,1.0,300.0,20.0,10.0,30.0
pet_shop,1.0,275.0,29.0,10.0,34.0
consoles_games,4.0,600.0,20.0,15.0,20.0
telefonia,3.0,100.0,19.0,3.0,11.0
informatica_acessorios,3.0,250.0,23.0,16.0,16.0
construcao_ferramentas_seguranca,3.0,150.0,17.0,7.0,17.0
bebes,3.0,4750.0,60.0,20.0,50.0
eletronicos,4.0,200.0,16.0,6.0,14.0
beleza_saude,1.0,150.0,16.0,5.0,11.0
automotivo,3.0,1000.0,20.0,20.0,20.0
cama_mesa_banho,1.0,1400.0,43.0,5.0,30.0
beleza_saude,1.0,1800.0,30.0,20.0,15.0
papelaria,2.0,50.0,24.0,7.0,14.0
moveis_decoracao,2.0,450.0,45.0,4.0,35.0
cama_mesa_banho,1.0,1100.0,35.0,15.0,25.0
papelaria,4.0,1750.0,53.0,4.0,43.0
informatica_acessorios,3.0,150.0,20.0,20.0,20.0
relogios_presentes,4.0,300.0,16.0,12.0,12.0
moveis_decoracao,1.0,800.0,50.0,20.0,20.0
bebes,1.0,850.0,40.0,40.0,12.0
esporte_lazer,5.0,150.0,20.0,4.0,15.0
relogios_presentes,2.0,440.0,19.0,13.0,15.0
brinquedos,1.0,250.0,27.0,11.0,21.0
cama_mesa_banho,1.0,1100.0,48.0,8.0,39.0
cool_stuff,4.0,1400.0,30.0,4.0,30.0
cama_mesa_banho,1.0,1450.0,37.0,9.0,30.0
consoles_games,5.0,1325.0,26.0,8.0,14.0
telefonia,3.0,50.0,20.0,4.0,11.0
beleza_saude,1.0,150.0,22.0,3.0,15.0
utilidades_domesticas,2.0,1840.0,90.0,4.0,43.0
pet_shop,1.0,900.0,30.0,33.0,30.0
moveis_decoracao,1.0,500.0,40.0,15.0,40.0
beleza_saude,1.0,300.0,20.0,7.0,15.0
consoles_games,1.0,100.0,20.0,3.0,15.0
cama_mesa_banho,1.0,2800.0,43.0,8.0,36.0
beleza_saude,1.0,390.0,19.0,18.0,16.0
esporte_lazer,2.0,28450.0,65.0,105.0,25.0
cama_mesa_banho,1.0,1100.0,20.0,20.0,20.0
telefonia,1.0,150.0,19.0,5.0,11.0
casa_conforto,1.0,800.0,20.0,20.0,20.0
esporte_lazer,4.0,3300.0,78.0,20.0,38.0
,,200.0,16.0,2.0,11.0
relogios_presentes,1.0,125.0,18.0,11.0,14.0
casa_construcao,2.0,300.0,28.0,9.0,18.0
fashion_bolsas_e_acessorios,5.0,100.0,17.0,9.0,17.0
moveis_decoracao,2.0,800.0,16.0,14.0,14.0
bebes,1.0,1657.0,41.0,23.0,42.0
telefonia_fixa,3.0,1900.0,21.0,21.0,21.0
esporte_lazer,1.0,948.0,49.0,12.0,28.0
papelaria,2.0,700.0,37.0,6.0,29.0
fashion_bolsas_e_acessorios,4.0,200.0,16.0,9.0,11.0
cama_mesa_banho,2.0,1150.0,35.0,10.0,35.0
automotivo,3.0,50.0,24.0,2.0,17.0
esporte_lazer,2.0,3150.0,20.0,20.0,20.0
bebes,1.0,1900.0,39.0,16.0,40.0
construcao_ferramentas_construcao,1.0,8650.0,44.0,14.0,40.0
cama_mesa_banho,1.0,350.0,16.0,40.0,30.0
bebes,4.0,3600.0,36.0,40.0,33.0
relogios_presentes,1.0,400.0,18.0,12.0,18.0
relogios_presentes,3.0,305.0,17.0,12.0,15.0
beleza_saude,1.0,200.0,25.0,15.0,15.0
esporte_lazer,2.0,600.0,16.0,23.0,11.0
informatica_acessorios,2.0,225.0,16.0,23.0,19.0
moveis_decoracao,2.0,450.0,16.0,26.0,14.0
cool_stuff,1.0,750.0,42.0,25.0,15.0
informatica_acessorios,1.0,800.0,16.0,16.0,16.0
audio,1.0,300.0,16.0,16.0,16.0
fashion_roupa_feminina,2.0,600.0,16.0,2.0,20.0
ferramentas_jardim,2.0,267.0,17.0,14.0,16.0
telefonia,1.0,150.0,22.0,7.0,14.0
cama_mesa_banho,2.0,650.0,60.0,10.0,50.0
fashion_bolsas_e_acessorios,2.0,100.0,16.0,10.0,11.0
beleza_saude,4.0,800.0,20.0,7.0,20.0
informatica_acessorios,2.0,150.0,39.0,2.0,30.0
ferramentas_jardim,1.0,350.0,45.0,45.0,12.0
construcao_ferramentas_construcao,3.0,350.0,18.0,23.0,18.0
livros_interesse_geral,3.0,500.0,17.0,5.0,28.0
cama_mesa_banho,2.0,450.0,25.0,9.0,19.0
fashion_bolsas_e_acessorios,3.0,50.0,16.0,2.0,23.0
relogios_presentes,1.0,467.0,22.0,13.0,17.0
,,500.0,30.0,19.0,18.0
informatica_acessorios,1.0,200.0,18.0,9.0,16.0
relogios_presentes,1.0,450.0,16.0,16.0,16.0
esporte_lazer,2.0,550.0,16.0,12.0,11.0
pet_shop,1.0,19800.0,74.0,40.0,40.0
pet_shop,1.0,150.0,20.0,10.0,11.0
cama_mesa_banho,2.0,6050.0,50.0,18.0,40.0
artes,1.0,4800.0,40.0,10.0,30.0
fashion_esporte,1.0,450.0,20.0,20.0,20.0
perfumaria,2.0,83.0,16.0,11.0,13.0
esporte_lazer,1.0,1500.0,21.0,26.0,21.0
,,400.0,25.0,8.0,11.0
cama_mesa_banho,3.0,600.0,28.0,6.0,23.0
cama_mesa_banho,2.0,400.0,25.0,9.0,19.0
cama_mesa_banho,1.0,1400.0,45.0,11.0,11.0
brinquedos,2.0,1600.0,38.0,26.0,40.0
cama_mesa_banho,2.0,1650.0,48.0,8.0,39.0
moveis_decoracao,1.0,600.0,18.0,30.0,15.0
esporte_lazer,1.0,3100.0,30.0,42.0,20.0
bebes,2.0,7550.0,42.0,25.0,15.0
cama_mesa_banho,4.0,1150.0,40.0,30.0,20.0
livros_importados,1.0,750.0,30.0,2.0,20.0
eletroportateis,2.0,150.0,16.0,12.0,16.0
utilidades_domesticas,1.0,350.0,22.0,10.0,16.0
automotivo,3.0,150.0,24.0,2.0,17.0
fashion_bolsas_e_acessorios,3.0,600.0,16.0,5.0,11.0
esporte_lazer,1.0,1400.0,20.0,30.0,20.0
beleza_saude,1.0,900.0,36.0,51.0,15.0
,,1000.0,28.0,11.0,28.0
cama_mesa_banho,1.0,1150.0,25.0,17.0,35.0
livros_tecnicos,1.0,400.0,26.0,2.0,19.0
moveis_decoracao,4.0,950.0,65.0,3.0,45.0
moveis_decoracao,4.0,500.0,19.0,12.0,12.0
cama_mesa_banho,1.0,300.0,16.0,10.0,16.0
telefonia,2.0,200.0,20.0,20.0,20.0
relogios_presentes,1.0,316.0,17.0,11.0,12.0
relogios_presentes,2.0,260.0,17.0,12.0,12.0
cama_mesa_banho,1.0,1500.0,45.0,15.0,35.0
papelaria,1.0,800.0,16.0,48.0,33.0
beleza_saude,1.0,2000.0,28.0,19.0,21.0
cama_mesa_banho,1.0,733.0,19.0,12.0,18.0
fashion_bolsas_e_acessorios,5.0,150.0,16.0,5.0,20.0
beleza_saude,1.0,417.0,20.0,9.0,13.0
brinquedos,1.0,760.0,30.0,28.0,21.0
moveis_decoracao,3.0,6600.0,70.0,4.0,55.0
brinquedos,6.0,350.0,25.0,16.0,16.0
ferramentas_jardim,2.0,2700.0,43.0,15.0,15.0
ferramentas_jardim,5.0,150.0,20.0,5.0,15.0
relogios_presentes,1.0,6213.0,22.0,14.0,16.0
esporte_lazer,1.0,185.0,18.0,15.0,15.0
,,200.0,16.0,12.0,11.0
informatica_acessorios,2.0,100.0,16.0,6.0,11.0
,,250.0,22.0,14.0,14.0
dvds_blu_ray,1.0,1000.0,20.0,16.0,14.0
eletrodomesticos_2,1.0,640.0,22.0,24.0,21.0
utilidades_domesticas,2.0,650.0,25.0,16.0,17.0
fashion_bolsas_e_acessorios,1.0,100.0,22.0,2.0,19.0
beleza_saude,1.0,600.0,20.0,6.0,20.0
moveis_decoracao,1.0,1500.0,30.0,5.0,20.0
informatica_acessorios,1.0,625.0,25.0,8.0,23.0
informatica_acessorios,1.0,2700.0,16.0,45.0,20.0
consoles_games,1.0,625.0,21.0,13.0,13.0
moveis_sala,2.0,10550.0,60.0,15.0,45.0
moveis_decoracao,2.0,1100.0,65.0,11.0,20.0
pet_shop,1.0,150.0,23.0,23.0,23.0
moveis_decoracao,2.0,10100.0,60.0,10.0,40.0
audio,1.0,1360.0,28.0,21.0,24.0
,,2200.0,24.0,28.0,24.0
fashion_roupa_masculina,1.0,750.0,30.0,10.0,28.0
moveis_decoracao,1.0,20550.0,65.0,25.0,25.0
brinquedos,2.0,583.0,20.0,21.0,20.0
cama_mesa_banho,1.0,6410.0,50.0,26.0,44.0
cama_mesa_banho,2.0,1950.0,43.0,8.0,33.0
esporte_lazer,7.0,500.0,23.0,4.0,13.0
moveis_decoracao,4.0,7400.0,40.0,38.0,40.0
esporte_lazer,1.0,125.0,15.0,9.0,16.0
beleza_saude,1.0,350.0,19.0,12.0,13.0
informatica_acessorios,3.0,217.0,35.0,7.0,29.0
bebes,2.0,450.0,69.0,11.0,11.0
automotivo,4.0,2500.0,21.0,18.0,16.0
fashion_calcados,4.0,1400.0,22.0,12.0,33.0
eletrodomesticos,1.0,150.0,18.0,8.0,13.0
eletronicos,1.0,200.0,22.0,14.0,17.0
casa_conforto,5.0,1650.0,30.0,18.0,50.0
artes_e_artesanato,3.0,1900.0,19.0,16.0,16.0
fashion_bolsas_e_acessorios,2.0,100.0,16.0,6.0,13.0
brinquedos,1.0,600.0,25.0,30.0,20.0
instrumentos_musicais,3.0,100.0,16.0,9.0,11.0
utilidades_domesticas,3.0,5200.0,50.0,23.0,27.0
utilidades_domesticas,3.0,150.0,16.0,9.0,11.0
beleza_saude,1.0,150.0,20.0,10.0,15.0
utilidades_domesticas,1.0,12600.0,16.0,2.0,11.0
beleza_saude,2.0,800.0,34.0,15.0,38.0
perfumaria,1.0,550.0,16.0,16.0,22.0
moveis_decoracao,2.0,1000.0,16.0,31.0,16.0
moveis_decoracao,7.0,550.0,29.0,16.0,14.0
relogios_presentes,1.0,250.0,16.0,11.0,11.0
beleza_saude,3.0,500.0,16.0,2.0,11.0
climatizacao,1.0,300.0,20.0,5.0,16.0
fashion_bolsas_e_acessorios,2.0,200.0,19.0,3.0,17.0
instrumentos_musicais,4.0,400.0,16.0,8.0,12.0
automotivo,1.0,600.0,20.0,20.0,20.0
cama_mesa_banho,1.0,1100.0,20.0,16.0,20.0
ferramentas_jardim,2.0,1000.0,30.0,15.0,30.0
cama_mesa_banho,1.0,750.0,39.0,3.0,27.0
automotivo,5.0,200.0,23.0,3.0,16.0
instrumentos_musicais,1.0,1000.0,40.0,40.0,30.0
utilidades_domesticas,4.0,450.0,16.0,25.0,11.0
sinalizacao_e_seguranca,1.0,1250.0,17.0,32.0,29.0
beleza_saude,1.0,2000.0,33.0,25.0,33.0
cama_mesa_banho,1.0,550.0,16.0,10.0,16.0
beleza_saude,1.0,204.0,18.0,18.0,18.0
relogios_presentes,1.0,600.0,18.0,9.0,15.0
consoles_games,1.0,200.0,19.0,4.0,11.0
telefonia_fixa,1.0,804.0,17.0,13.0,14.0
beleza_saude,2.0,500.0,16.0,18.0,11.0
automotivo,3.0,15850.0,56.0,15.0,15.0
brinquedos,2.0,1200.0,40.0,28.0,28.0
moveis_decoracao,5.0,3000.0,69.0,11.0,11.0
moveis_sala,4.0,18700.0,50.0,65.0,50.0
esporte_lazer,10.0,9450.0,85.0,10.0,33.0
moveis_decoracao,3.0,1525.0,39.0,15.0,15.0
moveis_decoracao,8.0,2000.0,40.0,40.0,11.0
relogios_presentes,4.0,200.0,16.0,2.0,11.0
consoles_games,2.0,157.0,17.0,8.0,13.0
eletronicos,1.0,100.0,17.0,8.0,12.0
moveis_decoracao,2.0,3000.0,69.0,11.0,11.0
moveis_decoracao,6.0,11750.0,53.0,42.0,38.0
brinquedos,2.0,900.0,20.0,20.0,22.0
cama_mesa_banho,1.0,815.0,16.0,50.0,40.0
cama_mesa_banho,1.0,650.0,16.0,10.0,16.0
,,600.0,16.0,30.0,11.0
construcao_ferramentas_seguranca,5.0,300.0,17.0,7.0,17.0
papelaria,1.0,150.0,20.0,20.0,20.0
beleza_saude,2.0,150.0,20.0,10.0,20.0
informatica_acessorios,1.0,150.0,16.0,8.0,11.0
moveis_sala,3.0,29600.0,50.0,60.0,65.0
esporte_lazer,3.0,1950.0,25.0,45.0,25.0
moveis_decoracao,2.0,13700.0,100.0,7.0,90.0
fashion_roupa_feminina,2.0,200.0,16.0,2.0,20.0
automotivo,4.0,150.0,20.0,20.0,20.0
,,600.0,38.0,5.0,27.0
ferramentas_jardim,2.0,1000.0,33.0,14.0,14.0
audio,3.0,530.0,19.0,14.0,15.0
informatica_acessorios,2.0,150.0,36.0,2.0,28.0
malas_acessorios,2.0,7700.0,18.0,64.0,40.0
informatica_acessorios,2.0,5400.0,44.0,44.0,24.0
informatica_acessorios,1.0,300.0,23.0,5.0,15.0
beleza_saude,1.0,50.0,16.0,11.0,16.0
eletrodomesticos,1.0,15875.0,54.0,46.0,32.0
instrumentos_musicais,1.0,1850.0,25.0,10.0,30.0
telefonia,2.0,296.0,16.0,9.0,22.0
informatica_acessorios,2.0,275.0,16.0,5.0,20.0
moveis_decoracao,4.0,1100.0,30.0,20.0,30.0
esporte_lazer,2.0,100.0,16.0,16.0,11.0
pet_shop,1.0,15700.0,81.0,19.0,60.0
utilidades_domesticas,2.0,1683.0,25.0,22.0,22.0
automotivo,1.0,300.0,16.0,5.0,11.0
consoles_games,2.0,1000.0,20.0,30.0,20.0
fashion_bolsas_e_acessorios,15.0,800.0,20.0,10.0,20.0
utilidades_domesticas,4.0,9550.0,29.0,66.0,29.0
utilidades_domesticas,1.0,1250.0,23.0,26.0,20.0
informatica_acessorios,2.0,250.0,25.0,5.0,19.0
moveis_decoracao,2.0,1100.0,27.0,18.0,27.0
automotivo,1.0,100.0,20.0,10.0,20.0
alimentos_bebidas,1.0,200.0,33.0,21.0,27.0
cool_stuff,6.0,11000.0,40.0,40.0,40.0
utilidades_domesticas,1.0,675.0,18.0,21.0,16.0
automotivo,3.0,550.0,16.0,21.0,18.0
,,300.0,20.0,6.0,26.0
utilidades_domesticas,2.0,1600.0,30.0,30.0,30.0
telefonia,6.0,250.0,16.0,16.0,16.0
telefonia,2.0,200.0,19.0,4.0,20.0
cama_mesa_banho,1.0,650.0,16.0,10.0,16.0
moveis_decoracao,3.0,1550.0,105.0,3.0,70.0
pet_shop,1.0,500.0,16.0,5.0,11.0
brinquedos,1.0,275.0,20.0,7.0,13.0
esporte_lazer,3.0,1400.0,34.0,16.0,23.0
beleza_saude,1.0,300.0,18.0,18.0,18.0
utilidades_domesticas,1.0,1205.0,31.0,15.0,23.0
