length,width,height,bkwt,days_until_departure,bkvol,is_dmv,rcsvol,product_type_arm,product_type_avi,product_type_dgr,product_type_gen,product_type_hum,product_type_per,product_type_val,product_type_vun
35.0,21.0,23.0,3250.0,2,16905.0,0,15699.361399254858,0,1,0,0,0,0,0,0
20.0,20.0,15.0,200.0,1,6000.0,0,6891.534671248158,0,0,0,0,0,0,0,1
16.0,11.0,2.0,150.0,3,352.0,0,401.76035354912875,0,0,0,0,0,1,0,0
20.0,20.0,20.0,600.0,3,8000.0,0,8236.56653795082,0,0,1,0,0,0,0,0
20.0,20.0,20.0,600.0,3,8000.0,0,6534.509488283251,0,0,1,0,0,0,0,0
16.0,16.0,16.0,550.0,1,4096.0,0,3695.1241063997395,0,0,0,0,0,0,1,0
16.0,18.0,4.0,300.0,1,1152.0,0,1175.2261164032911,0,0,0,1,0,0,0,0
20.0,59.0,16.0,7900.0,3,18880.0,0,21579.753079948656,0,0,1,0,0,0,0,0
17.0,13.0,8.0,400.0,3,1768.0,0,1444.2466933581866,1,0,0,0,0,0,0,0
21.0,17.0,12.0,617.0,3,4284.0,0,4803.877187162305,0,0,0,0,0,0,0,1
16.0,14.0,21.0,400.0,1,4704.0,0,5053.155889498265,0,0,0,0,0,0,0,1
20.0,20.0,20.0,700.0,1,8000.0,0,9293.006286879985,0,0,0,0,0,0,0,1
16.0,11.0,16.0,450.0,1,2816.0,0,2962.7858666928255,0,0,0,1,0,0,0,0
16.0,33.0,5.0,9000.0,3,2640.0,0,2451.7638482678917,0,0,0,1,0,0,0,0
26.0,34.0,27.0,1344.0,3,23868.0,0,19295.887290897917,0,0,1,0,0,0,0,0
33.0,26.0,27.0,1700.0,3,23166.0,0,26844.36143429251,0,0,0,1,0,0,0,0
27.0,12.0,7.0,1000.0,1,2268.0,0,2275.5727536834993,0,1,0,0,0,0,0,0
60.0,50.0,8.0,400.0,1,24000.0,0,28070.315072426376,0,0,0,0,0,0,1,0
21.0,21.0,25.0,200.0,2,11025.0,0,11136.912092838775,0,0,1,0,0,0,0,0
58.0,58.0,28.0,20500.0,2,94192.0,0,101702.09535867521,0,0,0,0,0,0,1,0
22.0,14.0,21.0,1725.0,3,6468.0,0,7496.296634109342,0,0,0,0,0,0,1,0
45.0,35.0,15.0,2050.0,1,23625.0,0,21739.752150260974,0,1,0,0,0,0,0,0
18.0,18.0,10.0,850.0,1,3240.0,0,3229.0955625176,0,0,1,0,0,0,0,0
45.0,33.0,22.0,5450.0,2,32670.0,0,31721.380236869518,0,0,0,1,0,0,0,0
16.0,14.0,11.0,640.0,2,2464.0,0,2703.661120514918,0,0,0,0,0,0,0,1
31.0,23.0,16.0,1250.0,2,11408.0,0,13466.02527121467,0,0,0,0,1,0,0,0
16.0,16.0,10.0,500.0,3,2560.0,0,2975.3722456072433,0,1,0,0,0,0,0,0
39.0,26.0,6.0,1075.0,2,6084.0,0,5630.721522618468,0,1,0,0,0,0,0,0
80.0,60.0,10.0,400.0,1,48000.0,0,41079.25107621328,0,1,0,0,0,0,0,0
28.0,18.0,10.0,1200.0,3,5040.0,0,4807.483309852661,0,0,0,0,0,1,0,0
35.0,35.0,6.0,600.0,2,7350.0,0,6551.459168287063,0,0,0,0,1,0,0,0
50.0,25.0,50.0,12100.0,3,62500.0,0,69756.11901590214,0,0,1,0,0,0,0,0
21.0,20.0,10.0,250.0,1,4200.0,0,3775.986505776428,0,0,0,0,0,0,0,1
30.0,30.0,30.0,7500.0,2,27000.0,0,25494.576581787158,0,0,0,0,0,1,0,0
20.0,20.0,24.0,1042.0,1,9600.0,0,9757.140290746649,0,0,0,0,1,0,0,0
22.0,16.0,22.0,950.0,2,7744.0,0,6351.0528521614015,0,0,0,0,0,0,0,1
28.0,11.0,11.0,600.0,2,3388.0,0,3067.9843651903225,1,0,0,0,0,0,0,0
17.0,16.0,27.0,867.0,1,7344.0,0,6752.415460077314,0,0,1,0,0,0,0,0
16.0,11.0,6.0,250.0,2,1056.0,0,859.6673434707598,0,0,0,0,0,1,0,0
32.0,24.0,18.0,1750.0,1,13824.0,0,13765.765674847291,0,0,0,1,0,0,0,0
30.0,30.0,30.0,1200.0,3,27000.0,0,23427.455061494824,0,0,0,0,0,0,1,0
36.0,26.0,10.0,600.0,2,9360.0,0,8428.390798498966,0,0,0,0,0,1,0,0
21.0,12.0,9.0,500.0,3,2268.0,0,2209.4742837933914,0,0,1,0,0,0,0,0
16.0,16.0,15.0,243.0,2,3840.0,0,3464.2024635173266,0,0,0,1,0,0,0,0
25.0,15.0,15.0,350.0,3,5625.0,0,6654.876136203576,0,0,0,0,1,0,0,0
19.0,16.0,14.0,372.0,3,4256.0,0,3413.630521785482,0,0,1,0,0,0,0,0
26.0,18.0,14.0,617.0,1,6552.0,0,7472.503174161512,0,0,1,0,0,0,0,0
27.0,22.0,25.0,650.0,1,14850.0,0,17422.034910347695,1,0,0,0,0,0,0,0
30.0,16.0,12.0,543.0,2,5760.0,0,5981.755393543239,0,0,0,0,1,0,0,0
16.0,20.0,6.0,150.0,3,1920.0,0,1837.2867937623553,0,0,0,0,1,0,0,0
60.0,52.0,52.0,27500.0,2,162240.0,0,190454.85212095114,0,0,0,0,0,1,0,0
40.0,32.0,15.0,1500.0,2,19200.0,0,22482.66949077379,0,1,0,0,0,0,0,0
18.0,11.0,8.0,400.0,1,1584.0,0,1425.6886715895873,0,0,1,0,0,0,0,0
19.0,19.0,19.0,875.0,2,6859.0,0,5865.929644056765,0,0,0,1,0,0,0,0
16.0,12.0,12.0,450.0,3,2304.0,0,2750.2125017754674,0,0,0,0,0,1,0,0
16.0,13.0,15.0,225.0,3,3120.0,0,2515.4152937914587,0,0,1,0,0,0,0,0
16.0,16.0,16.0,250.0,2,4096.0,0,3408.3558549572263,0,0,0,1,0,0,0,0
16.0,16.0,10.0,10800.0,1,2560.0,0,2298.835157755237,0,0,1,0,0,0,0,0
18.0,18.0,12.0,300.0,3,3888.0,0,3282.276476394735,0,1,0,0,0,0,0,0
22.0,12.0,9.0,175.0,1,2376.0,0,2581.037691669363,0,0,1,0,0,0,0,0
29.0,11.0,2.0,400.0,1,638.0,0,715.0790755856797,0,0,0,0,0,1,0,0
105.0,70.0,3.0,2500.0,3,22050.0,0,21361.905916704425,1,0,0,0,0,0,0,0
46.0,29.0,27.0,1800.0,3,36018.0,0,39590.00797596855,0,0,0,0,0,1,0,0
19.0,17.0,28.0,1200.0,2,9044.0,0,10593.506828640542,0,0,0,0,0,0,0,1
18.0,13.0,11.0,225.0,1,2574.0,0,2567.71354570083,0,0,0,1,0,0,0,0
25.0,15.0,10.0,250.0,3,3750.0,0,3542.9514647392984,0,1,0,0,0,0,0,0
16.0,11.0,20.0,150.0,1,3520.0,0,4163.428559058644,0,0,0,0,1,0,0,0
19.0,13.0,7.0,200.0,2,1729.0,0,1846.5006778749841,0,0,0,0,1,0,0,0
35.0,35.0,10.0,900.0,2,12250.0,0,10007.2890358837,0,0,0,0,0,1,0,0
16.0,16.0,17.0,225.0,2,4352.0,0,4724.189272742075,0,0,0,0,0,0,1,0
30.0,30.0,20.0,1000.0,2,18000.0,0,18883.19426659522,0,1,0,0,0,0,0,0
16.0,12.0,8.0,350.0,1,1536.0,0,1802.3685284018131,0,0,0,1,0,0,0,0
20.0,11.0,11.0,1025.0,2,2420.0,0,1998.5499673067354,1,0,0,0,0,0,0,0
35.0,16.0,28.0,1400.0,2,15680.0,0,14139.97865039098,0,1,0,0,0,0,0,0
19.0,17.0,10.0,525.0,2,3230.0,0,2850.457664448208,0,0,0,1,0,0,0,0
22.0,17.0,13.0,325.0,2,4862.0,0,5645.106069790896,0,0,0,0,0,0,1,0
20.0,30.0,30.0,1050.0,3,18000.0,0,19030.845011854064,0,0,0,0,0,0,0,1
22.0,33.0,12.0,1400.0,3,8712.0,0,8589.047246766093,0,1,0,0,0,0,0,0
16.0,20.0,2.0,300.0,3,640.0,0,537.7765251389438,0,1,0,0,0,0,0,0
20.0,16.0,25.0,665.0,1,8000.0,0,8136.135382812233,0,0,1,0,0,0,0,0
17.0,15.0,14.0,450.0,2,3570.0,0,3747.8661078962127,0,0,0,0,0,0,0,1
46.0,28.0,44.0,8400.0,3,56672.0,0,47129.89593764262,1,0,0,0,0,0,0,0
17.0,12.0,3.0,100.0,2,612.0,0,664.2088099078879,0,0,1,0,0,0,0,0
18.0,22.0,32.0,1400.0,2,12672.0,0,12914.69938090428,0,0,0,1,0,0,0,0
16.0,15.0,16.0,1450.0,1,3840.0,0,3894.6396857411264,0,1,0,0,0,0,0,0
16.0,15.0,15.0,700.0,1,3600.0,0,3550.7449540850616,0,0,0,0,0,0,0,1
18.0,13.0,8.0,150.0,1,1872.0,0,1961.4517373965448,0,0,0,1,0,0,0,0
16.0,15.0,40.0,550.0,2,9600.0,0,7871.49328840607,0,0,0,1,0,0,0,0
17.0,15.0,17.0,400.0,3,4335.0,0,3877.1401341414917,1,0,0,0,0,0,0,0
27.0,21.0,21.0,1648.0,2,11907.0,0,11080.154388497345,0,1,0,0,0,0,0,0
28.0,25.0,20.0,650.0,3,14000.0,0,15545.528031990325,0,0,0,0,1,0,0,0
48.0,18.0,48.0,10200.0,1,41472.0,0,36831.85865497223,0,0,0,0,0,0,0,1
102.0,12.0,12.0,4500.0,1,14688.0,0,17244.185991374172,0,0,0,1,0,0,0,0
45.0,12.0,45.0,350.0,1,24300.0,0,24158.206844529548,0,1,0,0,0,0,0,0
48.0,24.0,12.0,3550.0,1,13824.0,0,15283.570619977068,0,0,1,0,0,0,0,0
55.0,40.0,5.0,1100.0,2,11000.0,0,10662.812032868667,0,0,0,0,0,0,0,1
30.0,20.0,10.0,2300.0,3,6000.0,0,5863.125789811715,1,0,0,0,0,0,0,0
20.0,20.0,20.0,650.0,3,8000.0,0,6540.274493511408,0,0,0,0,0,0,1,0
30.0,16.0,12.0,1250.0,1,5760.0,0,5769.611020305731,0,0,0,1,0,0,0,0
16.0,11.0,9.0,150.0,3,1584.0,0,1465.9588898278112,0,0,1,0,0,0,0,0
22.0,15.0,3.0,300.0,2,990.0,0,852.347543296003,0,0,0,0,1,0,0,0
57.0,17.0,17.0,3500.0,2,16473.0,0,16962.02653979564,0,0,0,1,0,0,0,0
17.0,19.0,17.0,505.0,2,5491.0,0,5868.8882340937835,0,0,0,0,1,0,0,0
16.0,12.0,11.0,311.0,3,2112.0,0,2028.5953266057388,1,0,0,0,0,0,0,0
56.0,56.0,17.0,12075.0,2,53312.0,0,52031.989010262165,0,0,0,0,0,0,0,1
23.0,29.0,23.0,3075.0,2,15341.0,0,16932.584044507996,0,0,0,1,0,0,0,0
20.0,20.0,20.0,700.0,2,8000.0,0,8109.92004419969,1,0,0,0,0,0,0,0
36.0,20.0,13.0,1000.0,2,9360.0,0,10333.149135978842,0,1,0,0,0,0,0,0
20.0,15.0,13.0,150.0,2,3900.0,0,3985.806580262781,0,0,0,0,1,0,0,0
18.0,18.0,14.0,500.0,3,4536.0,0,4699.946827151803,0,0,0,0,0,1,0,0
20.0,14.0,2.0,90.0,2,560.0,0,656.9189849539897,1,0,0,0,0,0,0,0
16.0,14.0,12.0,250.0,3,2688.0,0,2588.6392181100896,0,0,0,0,1,0,0,0
22.0,20.0,18.0,767.0,1,7920.0,0,8122.6144429456735,0,0,0,0,0,0,1,0
20.0,30.0,40.0,1650.0,3,24000.0,0,28370.263964640526,0,0,0,0,0,0,1,0
40.0,25.0,10.0,250.0,2,10000.0,0,11072.520215675193,0,0,0,0,0,0,1,0
16.0,11.0,6.0,150.0,3,1056.0,0,1155.8108791604277,0,1,0,0,0,0,0,0
19.0,13.0,5.0,450.0,3,1235.0,0,1418.2686875678276,0,0,0,0,0,0,1,0
16.0,20.0,16.0,200.0,3,5120.0,0,4577.064035462815,0,0,1,0,0,0,0,0
16.0,20.0,10.0,300.0,2,3200.0,0,3191.191308848489,0,0,0,0,0,0,1,0
18.0,27.0,21.0,1250.0,1,10206.0,0,12147.271919049776,0,0,0,0,0,0,0,1
16.0,11.0,2.0,200.0,3,352.0,0,404.6173295135945,1,0,0,0,0,0,0,0
21.0,16.0,11.0,600.0,3,3696.0,0,3760.2060937175615,0,1,0,0,0,0,0,0
47.0,41.0,21.0,4000.0,2,40467.0,0,41824.31351126193,0,1,0,0,0,0,0,0
35.0,48.0,7.0,1250.0,3,11760.0,0,13021.674018294707,0,0,0,0,0,0,0,1
23.0,15.0,7.0,650.0,3,2415.0,0,2030.318387978884,0,0,0,0,1,0,0,0
60.0,30.0,12.0,3600.0,2,21600.0,0,20803.03991084339,0,0,1,0,0,0,0,0
19.0,31.0,35.0,1500.0,1,20615.0,0,20900.32653974651,0,0,0,0,0,1,0,0
21.0,16.0,13.0,538.0,1,4368.0,0,4264.655451533076,0,0,0,1,0,0,0,0
28.0,27.0,36.0,1550.0,3,27216.0,0,28630.83667911815,0,0,0,0,0,0,1,0
69.0,11.0,11.0,2950.0,1,8349.0,0,8888.536558091891,0,1,0,0,0,0,0,0
18.0,12.0,8.0,525.0,1,1728.0,0,1400.0279006285364,0,0,1,0,0,0,0,0
16.0,16.0,8.0,250.0,2,2048.0,0,1846.9376138543025,0,1,0,0,0,0,0,0
25.0,25.0,55.0,850.0,1,34375.0,0,31953.594744545775,0,0,0,1,0,0,0,0
19.0,19.0,20.0,270.0,2,7220.0,0,7764.796261097887,1,0,0,0,0,0,0,0
20.0,20.0,8.0,200.0,3,3200.0,0,2715.051313469611,0,0,0,0,0,1,0,0
16.0,11.0,5.0,100.0,3,880.0,0,772.2964853822916,0,0,1,0,0,0,0,0
28.0,17.0,18.0,600.0,3,8568.0,0,8236.975900832269,0,0,0,0,0,0,0,1
35.0,15.0,5.0,500.0,1,2625.0,0,2186.297077039333,0,1,0,0,0,0,0,0
30.0,30.0,30.0,1250.0,2,27000.0,0,28497.415043299705,0,0,0,0,0,1,0,0
27.0,18.0,9.0,250.0,2,4374.0,0,5125.951149417206,0,0,0,1,0,0,0,0
25.0,18.0,3.0,500.0,2,1350.0,0,1527.7597497483107,0,0,0,1,0,0,0,0
44.0,31.0,2.0,200.0,3,2728.0,0,2528.8746552004613,0,0,0,0,0,0,1,0
30.0,20.0,6.0,400.0,2,3600.0,0,4019.8035163649965,0,1,0,0,0,0,0,0
28.0,22.0,13.0,200.0,1,8008.0,0,9198.975120203748,0,0,0,0,0,0,1,0
25.0,36.0,37.0,5600.0,2,33300.0,0,38630.25360177233,0,0,0,0,0,0,1,0
30.0,20.0,10.0,400.0,2,6000.0,0,6131.039986141203,1,0,0,0,0,0,0,0
40.0,11.0,10.0,600.0,1,4400.0,0,4272.092606572253,1,0,0,0,0,0,0,0
16.0,15.0,18.0,500.0,2,4320.0,0,5009.788483394472,1,0,0,0,0,0,0,0
18.0,15.0,4.0,950.0,2,1080.0,0,1165.4027146339997,1,0,0,0,0,0,0,0
41.0,34.0,9.0,1800.0,2,12546.0,0,10515.253378396532,0,0,0,0,1,0,0,0
26.0,21.0,26.0,2425.0,1,14196.0,0,15607.159194928345,0,0,0,0,0,0,0,1
39.0,11.0,9.0,100.0,2,3861.0,0,4324.947379135676,0,0,0,1,0,0,0,0
58.0,58.0,28.0,15700.0,1,94192.0,0,99439.58423698272,0,0,0,1,0,0,0,0
20.0,13.0,12.0,113.0,3,3120.0,0,2834.8434526300416,0,0,1,0,0,0,0,0
24.0,13.0,5.0,1500.0,3,1560.0,0,1588.4507803628728,0,0,1,0,0,0,0,0
30.0,30.0,6.0,550.0,1,5400.0,0,6243.168757159968,0,0,0,1,0,0,0,0
34.0,33.0,5.0,804.0,2,5610.0,0,5994.897265816418,0,1,0,0,0,0,0,0
42.0,42.0,5.0,1400.0,1,8820.0,0,9952.937470409355,0,0,0,0,0,1,0,0
20.0,12.0,4.0,400.0,2,960.0,0,925.6411709862169,1,0,0,0,0,0,0,0
18.0,14.0,7.0,155.0,2,1764.0,0,1506.6835900211943,1,0,0,0,0,0,0,0
60.0,33.0,8.0,1500.0,1,15840.0,0,18897.180710102104,0,1,0,0,0,0,0,0
78.0,27.0,78.0,26400.0,3,164268.0,0,142032.15799680006,0,0,0,0,1,0,0,0
17.0,13.0,13.0,200.0,1,2873.0,0,2370.4008224903696,0,0,0,0,0,0,0,1
25.0,25.0,7.0,4400.0,2,4375.0,0,4361.718672773708,0,0,0,0,0,0,0,1
28.0,18.0,10.0,400.0,1,5040.0,0,4996.410838133965,0,0,0,1,0,0,0,0
32.0,12.0,12.0,200.0,3,4608.0,0,4475.522863243207,0,0,1,0,0,0,0,0
16.0,13.0,15.0,731.0,2,3120.0,0,2543.687675199009,0,0,0,0,0,1,0,0
34.0,15.0,4.0,350.0,1,2040.0,0,2348.4517366127493,0,0,0,0,0,0,1,0
18.0,22.0,6.0,200.0,3,2376.0,0,2441.8911746518343,0,0,0,1,0,0,0,0
16.0,11.0,9.0,200.0,2,1584.0,0,1627.539799442005,0,0,1,0,0,0,0,0
21.0,17.0,9.0,350.0,3,3213.0,0,3690.6356696308007,0,0,0,0,0,0,0,1
30.0,30.0,30.0,1400.0,1,27000.0,0,25977.309617318606,0,0,0,0,0,1,0,0
37.0,35.0,23.0,2800.0,3,29785.0,0,25318.80239401932,0,0,0,0,0,0,0,1
16.0,37.0,27.0,1400.0,2,15984.0,0,15669.552285354082,0,0,0,0,0,0,0,1
42.0,37.0,37.0,4925.0,3,57498.0,0,57512.863724764204,1,0,0,0,0,0,0,0
19.0,13.0,12.0,350.0,1,2964.0,0,2665.721038607906,0,0,1,0,0,0,0,0
18.0,16.0,20.0,100.0,3,5760.0,0,5261.6301102224115,1,0,0,0,0,0,0,0
65.0,26.0,65.0,15250.0,1,109850.0,0,102314.97540195404,1,0,0,0,0,0,0,0
20.0,20.0,10.0,350.0,2,4000.0,0,4168.064365644393,0,0,1,0,0,0,0,0
16.0,12.0,25.0,600.0,1,4800.0,0,4077.737607321238,1,0,0,0,0,0,0,0
102.0,41.0,4.0,7050.0,2,16728.0,0,20052.49478665727,0,0,0,0,0,0,0,1
55.0,35.0,13.0,2500.0,3,25025.0,0,29476.539365593733,0,0,0,0,0,0,0,1
20.0,20.0,20.0,200.0,1,8000.0,0,9332.843164996479,0,1,0,0,0,0,0,0
27.0,53.0,50.0,12000.0,2,71550.0,0,57761.679071425424,0,0,1,0,0,0,0,0
17.0,12.0,4.0,250.0,2,816.0,0,805.7884065991148,0,0,0,1,0,0,0,0
27.0,12.0,8.0,400.0,1,2592.0,0,2202.6883793127604,0,1,0,0,0,0,0,0
21.0,16.0,4.0,150.0,2,1344.0,0,1193.6294266697723,0,0,0,0,0,0,1,0
21.0,12.0,11.0,150.0,2,2772.0,0,2401.216032795479,1,0,0,0,0,0,0,0
17.0,20.0,20.0,530.0,1,6800.0,0,7674.492761709725,0,1,0,0,0,0,0,0
24.0,23.0,22.0,583.0,3,12144.0,0,10523.229490822903,1,0,0,0,0,0,0,0
29.0,34.0,8.0,1000.0,3,7888.0,0,9171.091459038327,0,0,0,0,0,0,0,1
45.0,20.0,25.0,2300.0,2,22500.0,0,18021.293048202657,1,0,0,0,0,0,0,0
19.0,11.0,5.0,115.0,2,1045.0,0,838.5415589453125,0,1,0,0,0,0,0,0
30.0,40.0,20.0,4050.0,1,24000.0,0,26526.829420045102,0,0,0,0,1,0,0,0
19.0,12.0,9.0,22175.0,3,2052.0,0,2012.1430743334074,0,0,0,0,0,0,1,0
26.0,18.0,18.0,1400.0,1,8424.0,0,9833.058651449182,0,0,1,0,0,0,0,0
30.0,20.0,10.0,300.0,2,6000.0,0,7051.912432389705,0,0,0,0,0,0,1,0
20.0,15.0,10.0,250.0,3,3000.0,0,2569.294646092636,1,0,0,0,0,0,0,0
23.0,15.0,8.0,550.0,3,2760.0,0,3027.121114792161,0,0,0,0,0,0,1,0
19.0,15.0,10.0,410.0,1,2850.0,0,3076.825125270245,1,0,0,0,0,0,0,0
28.0,16.0,22.0,6000.0,3,9856.0,0,10798.953427786848,1,0,0,0,0,0,0,0
18.0,18.0,36.0,2350.0,2,11664.0,0,12310.2368390054,0,0,1,0,0,0,0,0
57.0,22.0,55.0,10125.0,3,68970.0,0,62875.41297880098,0,0,1,0,0,0,0,0
22.0,16.0,26.0,250.0,2,9152.0,0,7520.004438208072,0,0,1,0,0,0,0,0
16.0,11.0,10.0,317.0,2,1760.0,0,1474.1812193263622,1,0,0,0,0,0,0,0
30.0,30.0,30.0,2900.0,3,27000.0,0,29788.420694847715,0,0,0,0,0,0,0,1
20.0,15.0,5.0,150.0,3,1500.0,0,1463.6052754667485,1,0,0,0,0,0,0,0
28.0,28.0,28.0,700.0,3,21952.0,0,21451.445710200194,0,0,0,0,0,1,0,0
20.0,20.0,5.0,300.0,2,2000.0,0,1878.0271042452407,1,0,0,0,0,0,0,0
47.0,13.0,13.0,600.0,1,7943.0,0,8762.158959567516,0,0,0,0,0,1,0,0
21.0,28.0,4.0,400.0,1,2352.0,0,2052.4566893160527,0,0,1,0,0,0,0,0
45.0,35.0,15.0,2250.0,2,23625.0,0,20123.383283820214,0,0,0,0,0,0,1,0
45.0,35.0,35.0,2800.0,2,55125.0,0,60151.24097628961,0,1,0,0,0,0,0,0
40.0,30.0,11.0,4600.0,1,13200.0,0,11062.5649370541,0,0,0,0,0,0,1,0
19.0,11.0,4.0,200.0,3,836.0,0,806.9287006328163,0,0,1,0,0,0,0,0
35.0,22.0,17.0,4213.0,3,13090.0,0,13548.176052082968,0,0,0,0,1,0,0,0
17.0,17.0,27.0,1050.0,3,7803.0,0,6472.209761967583,0,0,0,0,0,0,1,0
20.0,20.0,20.0,1000.0,3,8000.0,0,9253.849962266017,0,0,0,1,0,0,0,0
55.0,35.0,25.0,2100.0,2,48125.0,0,51228.958597861514,0,0,0,0,0,0,1,0
20.0,30.0,20.0,100.0,2,12000.0,1,6101.731212932122,0,1,0,0,0,0,0,0
25.0,25.0,19.0,1450.0,1,11875.0,0,12157.931714408227,0,1,0,0,0,0,0,0
19.0,16.0,18.0,265.0,2,5472.0,0,5745.449876259865,0,0,0,0,1,0,0,0
16.0,14.0,16.0,388.0,3,3584.0,0,3907.3013925519545,0,0,0,0,0,0,1,0
20.0,20.0,20.0,1400.0,3,8000.0,0,7968.3781354238445,0,0,0,0,1,0,0,0
25.0,15.0,10.0,950.0,1,3750.0,0,3590.546557316545,0,0,1,0,0,0,0,0
18.0,13.0,8.0,100.0,2,1872.0,0,1688.6739157935854,0,0,0,0,1,0,0,0
32.0,32.0,45.0,7700.0,3,46080.0,0,53251.39550407054,1,0,0,0,0,0,0,0
17.0,17.0,25.0,1250.0,2,7225.0,0,6547.515655627297,0,0,1,0,0,0,0,0
37.0,35.0,23.0,700.0,3,29785.0,0,28012.92968967957,0,0,0,0,0,0,0,1
44.0,42.0,16.0,2100.0,3,29568.0,0,23992.726770821824,0,1,0,0,0,0,0,0
18.0,11.0,6.0,50.0,1,1188.0,0,1095.5904490423382,0,0,0,0,1,0,0,0
16.0,16.0,16.0,400.0,3,4096.0,0,4532.611554265122,0,0,0,1,0,0,0,0
37.0,37.0,27.0,6350.0,3,36963.0,0,35376.0022380359,0,1,0,0,0,0,0,0
28.0,13.0,13.0,1000.0,1,4732.0,0,5092.706024569164,0,0,0,0,0,0,1,0
31.0,31.0,6.0,325.0,2,5766.0,0,5671.773087471993,1,0,0,0,0,0,0,0
20.0,20.0,25.0,1450.0,1,10000.0,0,10452.085784884866,0,0,0,0,0,0,1,0
19.0,11.0,4.0,200.0,3,836.0,0,782.1475816615674,0,0,0,0,1,0,0,0
80.0,60.0,10.0,300.0,2,48000.0,0,56593.78611592835,0,0,0,1,0,0,0,0
20.0,20.0,7.0,800.0,2,2800.0,0,3346.776851226658,0,0,0,0,1,0,0,0
16.0,11.0,20.0,2500.0,3,3520.0,0,3854.212986502791,0,0,0,1,0,0,0,0
37.0,11.0,3.0,200.0,3,1221.0,0,1390.9941467875294,0,0,0,0,1,0,0,0
28.0,16.0,35.0,1050.0,3,15680.0,0,15328.195716907208,0,1,0,0,0,0,0,0
21.0,12.0,10.0,167.0,2,2520.0,0,2710.071062238092,0,0,0,0,0,0,0,1
40.0,38.0,54.0,12275.0,3,82080.0,0,82733.60010396715,0,0,0,0,1,0,0,0
29.0,22.0,2.0,700.0,3,1276.0,0,1419.96417907413,0,0,1,0,0,0,0,0
30.0,30.0,5.0,800.0,2,4500.0,0,4133.787001362662,0,1,0,0,0,0,0,0
18.0,14.0,9.0,200.0,2,2268.0,0,2252.69972454134,0,0,0,0,0,0,1,0
21.0,21.0,21.0,1900.0,2,9261.0,0,10439.877017782994,0,0,1,0,0,0,0,0
55.0,11.0,11.0,950.0,2,6655.0,0,6811.053781862436,0,0,1,0,0,0,0,0
19.0,11.0,11.0,152.0,1,2299.0,0,2412.5189877401885,0,1,0,0,0,0,0,0
35.0,35.0,46.0,8050.0,2,56350.0,0,50794.23224556304,0,0,1,0,0,0,0,0
17.0,13.0,10.0,175.0,2,2210.0,0,1808.8467007443653,0,1,0,0,0,0,0,0
42.0,15.0,25.0,1200.0,2,15750.0,0,17714.92961586042,0,0,0,0,0,0,0,1
80.0,60.0,10.0,800.0,1,48000.0,0,40471.42736526507,0,0,0,0,1,0,0,0
16.0,11.0,10.0,200.0,1,1760.0,0,1784.8188112590933,0,0,0,0,1,0,0,0
35.0,16.0,35.0,3100.0,1,19600.0,0,17778.21618648686,0,1,0,0,0,0,0,0
16.0,16.0,10.0,800.0,1,2560.0,0,2396.066093874675,1,0,0,0,0,0,0,0
16.0,12.0,10.0,400.0,3,1920.0,0,2203.562032687898,0,0,0,0,0,0,1,0
27.0,16.0,14.0,675.0,3,6048.0,0,6724.867144043198,0,0,0,0,0,0,1,0
60.0,50.0,10.0,650.0,3,30000.0,0,29501.898387722005,1,0,0,0,0,0,0,0
25.0,20.0,15.0,500.0,3,7500.0,0,8629.820398850703,1,0,0,0,0,0,0,0
79.0,23.0,23.0,11100.0,3,41791.0,0,47219.99728378145,0,0,0,0,0,0,1,0
17.0,12.0,2.0,200.0,2,408.0,0,429.7248807676702,1,0,0,0,0,0,0,0
20.0,20.0,20.0,800.0,3,8000.0,0,7423.382493416803,0,0,0,0,0,0,0,1
16.0,11.0,11.0,400.0,2,1936.0,0,2247.5245733442757,0,0,1,0,0,0,0,0
22.0,17.0,8.0,1300.0,3,2992.0,0,2707.2381506730394,1,0,0,0,0,0,0,0
20.0,22.0,27.0,561.0,1,11880.0,0,12292.32691668107,0,0,0,0,0,1,0,0
26.0,16.0,16.0,400.0,1,6656.0,0,6653.3160434439405,0,1,0,0,0,0,0,0
30.0,30.0,30.0,1150.0,2,27000.0,0,22507.957267574388,0,0,0,0,0,0,1,0
18.0,12.0,4.0,400.0,1,864.0,0,1025.7755480422347,0,0,0,0,0,0,1,0
57.0,22.0,55.0,11875.0,3,68970.0,0,65584.33858297882,0,0,0,0,1,0,0,0
45.0,23.0,21.0,750.0,1,21735.0,0,19426.006211504064,0,0,0,0,0,0,1,0
26.0,20.0,4.0,302.0,1,2080.0,0,2177.498300077503,1,0,0,0,0,0,0,0
25.0,14.0,11.0,400.0,3,3850.0,0,3326.6931619701254,1,0,0,0,0,0,0,0
16.0,15.0,3.0,100.0,2,720.0,0,634.6764097746733,0,0,0,1,0,0,0,0
16.0,15.0,10.0,150.0,3,2400.0,0,2759.300041743522,0,0,0,0,1,0,0,0
40.0,30.0,4.0,600.0,1,4800.0,0,4865.403974949502,0,0,0,0,1,0,0,0
38.0,28.0,28.0,1950.0,3,29792.0,0,29081.02001750257,0,1,0,0,0,0,0,0
45.0,35.0,15.0,300.0,1,23625.0,0,24674.026841083094,0,0,0,0,0,0,0,1
20.0,11.0,10.0,700.0,1,2200.0,0,2508.905350209981,0,0,0,0,0,0,0,1
